DECODER 1 - SORT

instances/cvrp120-0-pa-3.json	1	248.221726	248.221726	248.221726	1.969	2.002
instances/cvrp120-0-rj-3.json	1	57.403704	57.403704	57.403704	1.990	2.003
instances/cvrp120-1-df-3.json	1	97.630110	97.630110	97.630110	1.997	2.004
instances/cvrp120-1-pa-3.json	1	215.432897	215.432897	215.432897	1.909	2.003
instances/cvrp120-1-rj-3.json	1	74.331438	74.331438	74.331438	1.990	2.026
instances/cvrp120-2-df-3.json	1	263.601969	263.601969	263.601969	1.994	2.007
instances/cvrp120-2-rj-3.json	1	288.999549	288.999549	288.999549	1.976	2.008
instances/cvrp120-3-rj-3.json	1	27.757273	27.757273	27.757273	1.910	2.022
instances/cvrp120-4-rj-3.json	1	47.261791	47.261791	47.261791	1.984	2.002
instances/cvrp120-5-rj-3.json	1	34.249294	34.249294	34.249294	1.611	2.002

---------------------

DECODER 2 - CHEAPEST INSERTION

instances/cvrp30-0-df-0.json	1	153.063535	153.063535	153.063535	0.059	2.010
instances/cvrp30-0-pa-0.json	1	79.428525	79.428525	79.428525	0.067	2.001
instances/cvrp30-0-rj-0.json	1	10.714603	10.714603	10.714603	0.000	2.005
instances/cvrp30-1-df-0.json	1	11.123947	11.123947	11.123947	0.004	2.005
instances/cvrp30-1-pa-0.json	1	27.688217	27.688217	27.688217	0.000	2.005
instances/cvrp30-1-rj-0.json	1	11.703386	11.703386	11.703386	0.001	2.010
instances/cvrp30-2-df-0.json	1	31.073622	31.073622	31.073622	0.002	2.005
instances/cvrp30-2-rj-0.json	1	36.151687	36.151687	36.151687	0.000	2.011
instances/cvrp30-3-rj-0.json	1	6.198444	6.198444	6.198444	0.002	2.010
instances/cvrp30-4-rj-0.json	1	4.928085	4.928085	4.928085	0.000	2.002
instances/cvrp30-5-rj-0.json	1	6.922818	6.922818	6.922818	0.000	2.011
instances/cvrp60-0-df-1.json	1	142.855407	142.855407	142.855407	0.972	2.028
instances/cvrp60-0-pa-1.json	1	85.082383	85.082383	85.082383	1.400	2.003
instances/cvrp60-0-rj-1.json	1	16.449047	16.449047	16.449047	1.983	2.007
instances/cvrp60-1-df-1.json	1	30.898158	30.898158	30.898158	0.553	2.003
instances/cvrp60-1-pa-1.json	1	75.434567	75.434567	75.434567	0.548	2.006
instances/cvrp60-1-rj-1.json	1	17.511013	17.511013	17.511013	1.966	2.002
instances/cvrp60-2-df-1.json	1	67.495921	67.495921	67.495921	1.739	2.008
instances/cvrp60-2-rj-1.json	1	63.851707	63.851707	63.851707	1.043	2.004
instances/cvrp60-3-rj-1.json	1	10.634161	10.634161	10.634161	0.890	2.001
instances/cvrp60-4-rj-1.json	1	8.739773	8.739773	8.739773	1.888	2.003
instances/cvrp60-5-rj-1.json	1	11.355976	11.355976	11.355976	1.937	2.003
instances/cvrp90-0-df-2.json	1	293.072891	293.072891	293.072891	1.921	2.015
instances/cvrp90-0-pa-2.json	1	104.521765	104.521765	104.521765	1.994	2.003
instances/cvrp90-0-rj-2.json	1	23.373780	23.373780	23.373780	1.829	2.012
instances/cvrp90-1-df-2.json	1	49.989296	49.989296	49.989296	1.987	2.005
instances/cvrp90-1-pa-2.json	1	110.535105	110.535105	110.535105	2.004	2.025
instances/cvrp90-1-rj-2.json	1	23.348333	23.348333	23.348333	1.949	2.006
instances/cvrp90-2-df-2.json	1	143.586521	143.586521	143.586521	1.940	2.001
instances/cvrp90-2-rj-2.json	1	94.427604	94.427604	94.427604	1.973	2.005
instances/cvrp90-3-rj-2.json	1	15.550050	15.550050	15.550050	1.809	2.002
instances/cvrp90-4-rj-2.json	1	12.353667	12.353667	12.353667	1.982	2.000
instances/cvrp90-5-rj-2.json	1	16.968291	16.968291	16.968291	1.947	2.009
instances/cvrp120-0-df-3.json	1	310.352646	310.352646	310.352646	1.956	2.046
instances/cvrp120-0-pa-3.json	1	160.915724	160.915724	160.915724	1.939	2.039
instances/cvrp120-0-rj-3.json	1	31.365884	31.365884	31.365884	1.978	2.052
instances/cvrp120-1-df-3.json	1	72.431601	72.431601	72.431601	1.332	2.004
instances/cvrp120-1-pa-3.json	1	138.106347	138.106347	138.106347	1.959	2.005
instances/cvrp120-1-rj-3.json	1	39.181598	39.181598	39.181598	1.186	2.002
instances/cvrp120-2-df-3.json	1	199.262805	199.262805	199.262805	0.558	2.004
instances/cvrp120-2-rj-3.json	1	157.996876	157.996876	157.996876	1.920	2.009
instances/cvrp120-3-rj-3.json	1	20.132216	20.132216	20.132216	1.994	2.009
instances/cvrp120-4-rj-3.json	1	27.334041	27.334041	27.334041	2.003	2.023
instances/cvrp120-5-rj-3.json	1	22.411565	22.411565	22.411565	2.002	2.004

---------------------

BOTH DECODERS

instances/cvrp30-0-df-0.json	1	0.000000	0.000000	0.000000	0.048	2.002
instances/cvrp30-0-pa-0.json	1	0.000000	0.000000	0.000000	0.085	2.003
instances/cvrp30-0-rj-0.json	1	0.000000	0.000000	0.000000	0.082	2.004
instances/cvrp30-1-df-0.json	1	0.000000	0.000000	0.000000	0.083	2.004
instances/cvrp30-1-pa-0.json	1	0.000000	0.000000	0.000000	0.011	2.002
instances/cvrp30-1-rj-0.json	1	0.000000	0.000000	0.000000	0.011	2.001
instances/cvrp30-2-df-0.json	1	0.000000	0.000000	0.000000	0.123	2.001
instances/cvrp30-2-rj-0.json	1	0.000000	0.000000	0.000000	0.034	2.002
instances/cvrp30-3-rj-0.json	1	0.000000	0.000000	0.000000	0.013	2.001
instances/cvrp30-4-rj-0.json	1	0.000000	0.000000	0.000000	0.012	2.001
instances/cvrp30-5-rj-0.json	1	0.000000	0.000000	0.000000	0.012	2.003
instances/cvrp60-0-df-1.json	1	0.000000	0.000000	0.000000	0.013	2.000
instances/cvrp60-0-pa-1.json	1	0.000000	0.000000	0.000000	0.012	2.005
instances/cvrp60-0-rj-1.json	1	0.000000	0.000000	0.000000	0.012	2.002
instances/cvrp60-1-df-1.json	1	0.000000	0.000000	0.000000	0.013	2.008
instances/cvrp60-1-pa-1.json	1	0.000000	0.000000	0.000000	0.013	2.002
instances/cvrp60-1-rj-1.json	1	0.000000	0.000000	0.000000	0.012	2.001
instances/cvrp60-2-df-1.json	1	0.000000	0.000000	0.000000	0.012	2.004
instances/cvrp60-2-rj-1.json	1	0.000000	0.000000	0.000000	0.013	2.010
instances/cvrp60-3-rj-1.json	1	0.000000	0.000000	0.000000	0.012	2.003
instances/cvrp60-4-rj-1.json	1	0.000000	0.000000	0.000000	0.013	2.005
instances/cvrp60-5-rj-1.json	1	0.000000	0.000000	0.000000	0.013	2.004
instances/cvrp90-0-df-2.json	1	0.000000	0.000000	0.000000	0.056	2.034
instances/cvrp90-0-pa-2.json	1	0.000000	0.000000	0.000000	1.461	2.033
instances/cvrp90-0-rj-2.json	1	0.000000	0.000000	0.000000	0.245	2.006
instances/cvrp90-1-df-2.json	1	0.000000	0.000000	0.000000	0.058	2.014
instances/cvrp90-1-pa-2.json	1	0.000000	0.000000	0.000000	0.048	2.008
instances/cvrp90-1-rj-2.json	1	0.000000	0.000000	0.000000	0.056	2.005
instances/cvrp90-2-df-2.json	1	0.000000	0.000000	0.000000	0.463	2.006
instances/cvrp90-2-rj-2.json	1	0.000000	0.000000	0.000000	0.140	2.008
instances/cvrp90-3-rj-2.json	1	0.000000	0.000000	0.000000	0.404	2.021
instances/cvrp90-4-rj-2.json	1	0.000000	0.000000	0.000000	0.147	2.001
instances/cvrp90-5-rj-2.json	1	0.000000	0.000000	0.000000	0.043	2.007
instances/cvrp120-0-df-3.json	1	0.000000	0.000000	0.000000	0.099	2.011
instances/cvrp120-0-pa-3.json	1	0.000000	0.000000	0.000000	0.172	2.018
instances/cvrp120-0-rj-3.json	1	0.000000	0.000000	0.000000	0.049	2.011
instances/cvrp120-1-df-3.json	1	0.000000	0.000000	0.000000	0.276	2.006
instances/cvrp120-1-pa-3.json	1	0.000000	0.000000	0.000000	0.222	2.002
instances/cvrp120-1-rj-3.json	1	0.000000	0.000000	0.000000	0.207	2.017
instances/cvrp120-2-df-3.json	1	0.000000	0.000000	0.000000	0.036	2.006
instances/cvrp120-2-rj-3.json	1	0.000000	0.000000	0.000000	0.295	2.041
instances/cvrp120-3-rj-3.json	1	0.000000	0.000000	0.000000	0.094	2.002
instances/cvrp120-4-rj-3.json	1	0.000000	0.000000	0.000000	0.220	2.018
instances/cvrp120-5-rj-3.json	1	0.000000	0.000000	0.000000	0.100	2.011
