
instances/cvrp30-0-df-0.json	1	153.063535	153.063535	153.063535	0.971	2.006
instances/cvrp30-0-pa-0.json	1	79.428525	79.428525	79.428525	0.187	2.001
instances/cvrp30-0-rj-0.json	1	10.714603	10.714603	10.714603	0.941	2.001
instances/cvrp30-1-df-0.json	1	11.123947	11.123947	11.123947	0.197	2.002
instances/cvrp30-1-pa-0.json	1	27.688217	27.688217	27.688217	0.150	2.001
instances/cvrp30-1-rj-0.json	1	11.703386	11.703386	11.703386	0.389	2.003
instances/cvrp30-2-df-0.json	1	31.073622	31.073622	31.073622	0.173	2.002
instances/cvrp30-2-rj-0.json	1	36.151687	36.151687	36.151687	0.179	2.004
instances/cvrp30-3-rj-0.json	1	6.198444	6.198444	6.198444	0.202	2.005
instances/cvrp30-4-rj-0.json	1	4.928085	4.928085	4.928085	0.144	2.001
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.886	2.006
instances/cvrp30-0-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp30-0-pa-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-0-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.006
instances/cvrp30-1-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.007
instances/cvrp30-1-pa-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-1-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp30-2-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.002
instances/cvrp30-0-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	1.062	2.003
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.861	2.002
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.857	2.001
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.885	2.002
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.871	2.007
instances/cvrp30-0-df-0.json	1	-16.000000	-16.000000	-16.000000	0.873	2.012
instances/cvrp30-0-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.010
instances/cvrp30-0-pa-0.json	1	0.000000	0.000000	0.000000	0.000	2.004
instances/cvrp30-0-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-0-pa-0.json	1	0.000000	0.000000	0.000000	0.000	2.007
instances/cvrp30-0-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.006
instances/cvrp30-1-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.008
instances/cvrp30-1-pa-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-1-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.000
instances/cvrp30-2-df-0.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp30-2-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.002
instances/cvrp30-3-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.000
instances/cvrp30-4-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp30-5-rj-0.json	1	0.000000	0.000000	0.000000	0.000	2.028
instances/cvrp60-0-df-1.json	1	0.000000	0.000000	0.000000	0.000	2.007
instances/cvrp60-0-pa-1.json	1	0.000000	0.000000	0.000000	0.000	2.013
instances/cvrp60-0-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp60-1-df-1.json	1	0.000000	0.000000	0.000000	0.000	2.012
instances/cvrp60-1-pa-1.json	1	0.000000	0.000000	0.000000	0.000	2.002
instances/cvrp60-1-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.005
instances/cvrp60-2-df-1.json	1	0.000000	0.000000	0.000000	0.000	2.001
instances/cvrp60-2-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.002
instances/cvrp60-3-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp60-4-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.008
instances/cvrp60-5-rj-1.json	1	0.000000	0.000000	0.000000	0.000	2.012
instances/cvrp90-0-df-2.json	1	0.000000	0.000000	0.000000	0.000	2.012
instances/cvrp90-0-pa-2.json	1	0.000000	0.000000	0.000000	0.000	2.025
instances/cvrp90-0-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.004
instances/cvrp90-1-df-2.json	1	0.000000	0.000000	0.000000	0.000	2.026
instances/cvrp90-1-pa-2.json	1	0.000000	0.000000	0.000000	0.000	2.007
instances/cvrp90-1-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp90-2-df-2.json	1	0.000000	0.000000	0.000000	0.000	2.007
instances/cvrp90-2-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.025
instances/cvrp90-3-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.006
instances/cvrp90-4-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.026
instances/cvrp90-5-rj-2.json	1	0.000000	0.000000	0.000000	0.000	2.004
instances/cvrp120-0-df-3.json	1	0.000000	0.000000	0.000000	0.000	2.002
instances/cvrp120-0-pa-3.json	1	0.000000	0.000000	0.000000	0.000	2.003
instances/cvrp120-0-rj-3.json	1	0.000000	0.000000	0.000000	0.000	2.001
